"taskID","userID","provenance","title","imageTitle","objectNumber","negativeNumber","distribution","otherNotes","comments","imageURL","inputBy"
,,,,,,,,,,,
,,,,,,,,,,,
39843,580,"E.13.2 AA(d) [...] floor","Steatite Scarab","AW.OC.48-49.0785","785","","","A/55/13 15[;]B","","https://www.flickr.com/photos/25459876@N04/18118382841","A Paull; Jenell Diegor; Denis Antoine"
39843,1012,"E.13.2.","Steatite Scarab","AW.OC.48-49.0785","785","","Birmingham","Twice. AW/48-49. Floor","Location listed prior to work 'floor' but illegible.","https://www.flickr.com/photos/25459876@N04/18118382841","A Paull; Jenell Diegor; Denis Antoine"
39843,1013,"E.13.2. AA(d)","Steatite Scarab","AW.OC.48-49.0785","785","","","","","https://www.flickr.com/photos/25459876@N04/18118382841","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39844,580,"E.12.6.J. under Threshold","Alabaster Hair Ring","AW.OC.48-49.0786","786","","","B","","https://www.flickr.com/photos/25459876@N04/17496786393","A Paull; Jenell Diegor; Denis Antoine"
39844,1012,"E.12.6.13","Alabaster Hair Ring","AW.OC.48-49.0786","O.786","","Birmingham","Found under threshold. AW/48-49","","https://www.flickr.com/photos/25459876@N04/17496786393","A Paull; Jenell Diegor; Denis Antoine"
39844,1013,"E.12.68J","Alabaster Hair Ring ","AW.OC.48-49.0786","786","","","Under Threshold","","https://www.flickr.com/photos/25459876@N04/17496786393","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39845,580,"E.13.2.Y. Level I","Schist net sinker","AW.OC.48-49.0787","787","","","l. 5.4 cms. w. 2.1 cms[;]B","","https://www.flickr.com/photos/25459876@N04/17494732564","A Paull; Jenell Diegor; Denis Antoine"
39845,1012,"E.13.2.Y. Level.I.","Schist net sinker","AW.OC.48-49.0787","O.787","","Birmingham","AW/48-49. Length 5.4cms, width 2.1cms.","","https://www.flickr.com/photos/25459876@N04/17494732564","A Paull; Jenell Diegor; Denis Antoine"
39845,1013,"E.13.2.Y Level I","Schist net sinker","AW.OC.48-49.0787","787","","","L. 5.4cms, W. 2.1cms","","https://www.flickr.com/photos/25459876@N04/17494732564","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39846,580,"D.16.U.","Schist net sinker","AW.OC.48-49.0788","788","","","l. 7.8 cms. w. 2.5 cms.[;]B","","https://www.flickr.com/photos/25459876@N04/18090864196","A Paull; Jenell Diegor; Denis Antoine"
39846,1012,"D.16.U.","Schist net sinker","AW.OC.48-49.0788","O.788","","Birmingham","AW/48-49. Length 7.8cms, width 2.5cms.","","https://www.flickr.com/photos/25459876@N04/18090864196","A Paull; Jenell Diegor; Denis Antoine"
39846,1013,"D.16.U","Schist net sinker","AW.OC.48-49.0788","788","","","L. 7.8cms, W. 2.5cms","","https://www.flickr.com/photos/25459876@N04/18090864196","A Paull; Jenell Diegor; Denis Antoine"
,,,,,,,,,,,
,,,,,,,,,,,
39847,580,"West of Town. Surface.","Bronze bobbin","AW.OC.48-49.0789","789","","","B","","https://www.flickr.com/photos/25459876@N04/17496783583","A Paull; Jenell Diegor; Denis Antoine"
